OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddressNo,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200667,2023-05-03,C10477,Laptop,1,466.42,172,Gift Card,Pending,TRK41505339,5,SAVE10,Email,466.42
ORD200668,2024-07-05,C61257,Monitor,2,253.67,981,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507.34
ORD200669,2023-02-05,C60547,Desk,1,257.0,812,Debit Card,Cancelled,TRK65694249,5,NONE,Referral,257.0
ORD200670,2024-04-18,C14576,Desk,4,539.2,747,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,2156.8
ORD200671,2023-06-15,C49282,Chair,5,50.74,737,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,253.7
ORD200672,2023-05-09,C14017,Phone,2,624.16,984,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,1248.32
ORD200673,2023-02-21,C46504,Tablet,2,372.92,131,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,745.84
ORD200674,2024-01-09,C56928,Laptop,4,358.75,860,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435.0
ORD200675,2024-08-06,C97749,Desk,3,342.02,906,Debit Card,Pending,TRK90233116,5,NONE,Email,1026.06
ORD200676,2025-06-23,C90431,Laptop,2,422.34,985,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,844.68
ORD200677,2025-04-03,C56722,Tablet,5,22.07,179,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110.35
ORD200678,2024-11-24,C40863,Chair,3,163.13,457,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489.39
ORD200679,2023-02-02,C40798,Tablet,3,360.66,304,Online,Returned,TRK66106697,5,FREESHIP,Instagram,1081.98
ORD200680,2023-08-27,C16702,Monitor,3,463.39,694,Credit Card,Returned,TRK16953491,3,NONE,Facebook,1390.17
ORD200681,2024-01-30,C38262,Tablet,1,155.27,548,Debit Card,Shipped,TRK47300502,6,NONE,Email,155.27
ORD200682,2023-07-23,C50274,Monitor,3,509.42,449,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26
ORD200683,2025-05-18,C91591,Desk,4,652.48,887,Cash,Pending,TRK23554043,5,FREESHIP,Instagram,2609.92
ORD200684,2024-09-22,C96583,Printer,4,34.84,288,Credit Card,Shipped,TRK64353241,8,NONE,Email,139.36
ORD200685,2025-02-07,C64579,Desk,1,234.37,638,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,234.37
ORD200686,2023-10-09,C41903,Desk,3,53.6,525,Cash,Pending,TRK59112382,4,WINTER15,Facebook,160.8
ORD200687,2023-09-13,C19742,Tablet,1,332.09,408,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,332.09
ORD200688,2024-03-06,C20077,Monitor,4,593.22,154,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88
ORD200689,2023-08-29,C13186,Tablet,2,444.84,787,Online,Shipped,TRK56967415,7,NONE,Facebook,889.68
ORD200690,2024-07-12,C29318,Monitor,1,24.48,128,Gift Card,Returned,TRK88666721,1,NONE,Instagram,24.48
ORD200691,2024-11-24,C36137,Laptop,3,239.08,396,Cash,Shipped,TRK57376416,8,NONE,Google,717.24
ORD200692,2023-01-23,C25534,Desk,5,196.84,319,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984.2
ORD200693,2025-03-12,C62070,Monitor,1,176.58,674,Debit Card,Returned,TRK10267127,4,NONE,Referral,176.58
ORD200694,2023-10-02,C92049,Printer,4,666.52,619,Cash,Shipped,TRK32287092,8,FREESHIP,Email,2666.08
ORD200695,2024-11-23,C52604,Printer,5,101.3,553,Online,Shipped,TRK48839788,7,FREESHIP,Email,506.5
ORD200696,2023-07-02,C22429,Chair,4,151.2,965,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,604.8
ORD200697,2025-02-04,C27430,Printer,5,94.85,788,Cash,Shipped,TRK45025840,6,WINTER15,Email,474.25
ORD200698,2023-01-04,C44366,Laptop,2,388.22,169,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776.44
ORD200699,2023-11-13,C36813,Laptop,3,614.15,897,Gift Card,Cancelled,TRK84088900,3,NONE,Facebook,1842.45
ORD200700,2024-09-25,C40201,Laptop,2,92.91,555,Cash,Returned,TRK30198779,3,WINTER15,Instagram,185.82
ORD200701,2024-06-23,C75456,Monitor,3,92.22,115,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,276.66
ORD200702,2024-06-09,C33315,Printer,3,562.55,154,Debit Card,Returned,TRK43589369,6,NONE,Email,1687.65
ORD200703,2023-03-22,C89336,Desk,1,92.79,799,Cash,Pending,TRK47665103,3,WINTER15,Email,92.79
ORD200704,2023-06-03,C96034,Desk,4,30.27,819,Online,Delivered,TRK87261034,9,FREESHIP,Google,121.08
ORD200705,2025-03-30,C50114,Monitor,2,49.08,420,Debit Card,Returned,TRK20214786,7,FREESHIP,Instagram,98.16
ORD200706,2025-03-02,C85330,Desk,5,228.09,969,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,1140.45
ORD200707,2024-11-01,C31761,Chair,4,650.04,989,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600.16
ORD200708,2025-03-04,C25268,Printer,1,665.11,788,Cash,Pending,TRK20481215,3,FREESHIP,Instagram,665.11
ORD200709,2024-12-07,C17132,Desk,1,386.03,855,Online,Pending,TRK37504692,4,FREESHIP,Google,386.03
ORD200710,2024-07-22,C48790,Laptop,5,21.54,113,Gift Card,Returned,TRK19086608,10,NONE,Google,107.7
ORD200711,2024-07-04,C61070,Tablet,2,475.78,632,Online,Shipped,TRK90764894,2,WINTER15,Google,951.56
ORD200712,2024-01-09,C56969,Tablet,2,68.4,993,Gift Card,Pending,TRK10513339,7,FREESHIP,Email,136.8
ORD200713,2025-06-21,C65056,Tablet,4,532.49,638,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,2129.96
ORD200714,2023-04-21,C84888,Laptop,1,51.73,278,Debit Card,Pending,TRK23612847,1,FREESHIP,Facebook,51.73
ORD200715,2024-07-26,C68266,Printer,3,653.63,281,Online,Delivered,TRK96161062,7,FREESHIP,Email,1960.89
ORD200716,2024-06-13,C84115,Chair,3,454.29,891,Credit Card,Pending,TRK25466842,4,WINTER15,Google,1362.87
ORD200717,2023-10-16,C50087,Chair,3,122.11,707,Online,Delivered,TRK31143760,4,WINTER15,Email,366.33
ORD200718,2023-04-08,C16790,Laptop,4,64.74,718,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,258.96
ORD200719,2024-01-21,C46920,Laptop,2,681.06,703,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362.12
ORD200720,2023-09-21,C12740,Desk,5,128.95,305,Cash,Pending,TRK98506513,10,FREESHIP,Instagram,644.75
ORD200721,2024-03-18,C46557,Desk,2,118.59,890,Credit Card,Delivered,TRK56110689,2,NONE,Email,237.18
ORD200722,2024-11-15,C58156,Printer,1,95.1,516,Gift Card,Pending,TRK49719458,1,WINTER15,Instagram,95.1
ORD200723,2023-12-09,C14455,Desk,3,54.95,385,Cash,Returned,TRK50933724,8,SAVE10,Referral,164.85
ORD200724,2024-10-18,C63150,Printer,3,136.97,326,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,410.91
ORD200725,2023-03-12,C95269,Chair,2,194.85,372,Gift Card,Returned,TRK45670926,5,NONE,Referral,389.7
ORD200726,2024-10-25,C18105,Laptop,4,583.02,338,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.08
ORD200727,2024-09-29,C29063,Chair,5,95.75,379,Online,Shipped,TRK92745947,8,SAVE10,Instagram,478.75
ORD200728,2024-07-29,C10154,Desk,4,325.76,827,Gift Card,Shipped,TRK79793300,8,WINTER15,Email,1303.04
ORD200729,2023-09-08,C36997,Phone,4,186.41,819,Gift Card,Pending,TRK92794872,6,SAVE10,Google,745.64
ORD200730,2025-02-22,C77357,Phone,1,474.6,407,Debit Card,Delivered,TRK91943923,4,SAVE10,Email,474.6
ORD200731,2024-06-07,C71310,Printer,5,584.46,308,Credit Card,Returned,TRK48292586,8,NONE,Email,2922.3
ORD200732,2025-03-07,C80987,Laptop,1,132.05,787,Online,Delivered,TRK42187776,2,NONE,Google,132.05
ORD200733,2023-12-04,C90757,Tablet,4,494.84,694,Cash,Returned,TRK87991608,8,SAVE10,Email,1979.36
ORD200734,2024-01-23,C51898,Printer,4,224.61,630,Credit Card,Returned,TRK19767885,6,WINTER15,Facebook,898.44
ORD200735,2024-06-28,C94508,Monitor,4,44.07,359,Debit Card,Pending,TRK13443264,6,NONE,Email,176.28
ORD200736,2024-02-09,C59441,Monitor,5,418.53,696,Credit Card,Pending,TRK66186874,6,FREESHIP,Google,2092.65
ORD200737,2024-01-03,C91029,Phone,4,532.87,972,Cash,Pending,TRK25501930,9,FREESHIP,Instagram,2131.48
ORD200738,2025-06-04,C96261,Phone,2,485.37,264,Credit Card,Shipped,TRK44998396,5,SAVE10,Email,970.74
ORD200739,2024-06-13,C35123,Phone,4,386.73,513,Cash,Delivered,TRK58979275,4,SAVE10,Facebook,1546.92
ORD200740,2024-07-20,C10892,Desk,2,377.47,433,Cash,Pending,TRK76154554,7,NONE,Google,754.94
ORD200741,2025-01-23,C99683,Monitor,5,332.64,945,Gift Card,Delivered,TRK87305883,10,NONE,Referral,1663.2
ORD200742,2024-11-30,C41974,Laptop,3,699.93,726,Cash,Returned,TRK48051468,7,SAVE10,Google,2099.79
ORD200743,2024-09-30,C23978,Monitor,1,576.35,549,Gift Card,Returned,TRK87090813,1,WINTER15,Instagram,576.35
ORD200744,2024-06-12,C10642,Tablet,2,461.37,200,Cash,Delivered,TRK98725693,5,SAVE10,Google,922.74
ORD200745,2023-03-02,C73813,Printer,4,111.3,364,Debit Card,Pending,TRK89906749,7,FREESHIP,Email,445.2
ORD200746,2025-02-24,C32183,Desk,3,661.89,551,Online,Cancelled,TRK76287027,6,WINTER15,Referral,1985.67
ORD200747,2025-03-12,C54277,Tablet,2,259.58,940,Debit Card,Delivered,TRK26500181,7,FREESHIP,Instagram,519.16
ORD200748,2024-07-15,C56553,Tablet,3,70.81,249,Credit Card,Shipped,TRK37667360,8,FREESHIP,Referral,212.43
ORD200749,2025-04-13,C17551,Laptop,1,518.39,997,Debit Card,Pending,TRK88797170,4,FREESHIP,Instagram,518.39
ORD200750,2023-01-14,C14737,Tablet,4,145.41,637,Credit Card,Returned,TRK10295115,7,FREESHIP,Email,581.64
ORD200751,2023-01-24,C35168,Tablet,2,599.86,455,Gift Card,Pending,TRK76960854,7,FREESHIP,Facebook,1199.72
ORD200752,2024-10-03,C82217,Phone,4,429.37,299,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,1717.48
ORD200753,2024-04-24,C42270,Phone,2,241.49,864,Debit Card,Returned,TRK72697796,7,FREESHIP,Instagram,482.98
ORD200754,2025-05-31,C48846,Printer,2,452.05,983,Credit Card,Returned,TRK52804097,3,WINTER15,Email,904.1
ORD200755,2023-06-13,C54160,Desk,3,336.71,658,Credit Card,Pending,TRK60515972,4,NONE,Email,1010.13
ORD200756,2024-06-27,C14080,Phone,1,283.69,202,Gift Card,Shipped,TRK93163682,6,NONE,Google,283.69
ORD200757,2024-02-22,C81074,Desk,1,157.72,597,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,157.72
ORD200758,2023-03-26,C69021,Tablet,3,624.84,917,Credit Card,Cancelled,TRK57148510,8,WINTER15,Facebook,1874.52
ORD200759,2023-07-24,C96283,Desk,3,308.01,366,Cash,Pending,TRK91784124,3,FREESHIP,Facebook,924.03
ORD200760,2025-02-18,C96636,Desk,1,39.56,283,Debit Card,Cancelled,TRK73324346,5,NONE,Google,39.56
ORD200761,2023-06-02,C37235,Desk,4,37.76,217,Debit Card,Delivered,TRK67789367,7,NONE,Google,151.04
ORD200762,2024-09-17,C12444,Phone,3,76.96,611,Cash,Returned,TRK97621403,8,FREESHIP,Email,230.88
ORD200763,2023-04-06,C79142,Laptop,1,569.96,533,Online,Delivered,TRK30915955,4,FREESHIP,Email,569.96
ORD200764,2024-03-10,C35983,Laptop,5,627.43,806,Credit Card,Cancelled,TRK14016163,10,FREESHIP,Email,3137.15
ORD200765,2023-10-06,C36150,Laptop,2,534.91,281,Debit Card,Returned,TRK96249043,5,SAVE10,Google,1069.82
ORD200766,2023-01-22,C91454,Printer,2,278.88,494,Debit Card,Pending,TRK99985340,3,FREESHIP,Referral,557.76
ORD200767,2025-04-18,C19368,Tablet,2,323.22,517,Credit Card,Delivered,TRK80436037,7,NONE,Instagram,646.44
ORD200768,2023-09-04,C35987,Tablet,5,653.46,165,Cash,Cancelled,TRK28918815,9,WINTER15,Email,3267.3
ORD200769,2023-07-06,C13366,Printer,4,678.55,568,Cash,Delivered,TRK98691410,5,NONE,Email,2714.2
ORD200770,2024-02-11,C72166,Desk,1,314.38,227,Online,Returned,TRK67733444,6,NONE,Google,314.38
ORD200771,2024-06-12,C20357,Phone,3,692.44,272,Debit Card,Cancelled,TRK82236408,8,FREESHIP,Google,2077.32
ORD200772,2024-07-28,C33802,Monitor,1,604.87,461,Online,Delivered,TRK25799478,4,NONE,Instagram,604.87
ORD200773,2025-06-28,C99205,Phone,2,512.33,415,Cash,Cancelled,TRK48904015,7,NONE,Facebook,1024.66
ORD200774,2025-04-15,C29701,Chair,3,20.54,257,Credit Card,Cancelled,TRK42266846,3,FREESHIP,Instagram,61.62
ORD200775,2023-03-04,C73941,Phone,2,625.22,569,Online,Cancelled,TRK22051900,5,NONE,Google,1250.44
ORD200776,2023-08-21,C69168,Tablet,1,21.19,482,Cash,Returned,TRK10446197,5,WINTER15,Google,21.19
ORD200777,2025-03-21,C66116,Chair,5,64.49,633,Online,Cancelled,TRK41967983,7,NONE,Facebook,322.45
ORD200778,2023-04-28,C85059,Laptop,4,246.85,316,Credit Card,Shipped,TRK56503740,8,WINTER15,Google,987.4
ORD200779,2023-12-01,C18076,Phone,3,588.74,751,Debit Card,Pending,TRK26661705,8,FREESHIP,Email,1766.22
ORD200780,2024-03-31,C41284,Laptop,4,184.48,661,Online,Cancelled,TRK73613128,4,WINTER15,Google,737.92
ORD200781,2024-01-10,C43524,Phone,5,524.26,934,Gift Card,Delivered,TRK51479426,5,FREESHIP,Referral,2621.3
ORD200782,2024-08-11,C58063,Monitor,2,493.63,167,Online,Returned,TRK50548869,6,SAVE10,Referral,987.26
ORD200783,2025-05-26,C19937,Printer,1,438.34,281,Gift Card,Returned,TRK46990083,5,FREESHIP,Facebook,438.34
ORD200784,2025-05-16,C21191,Laptop,1,325.81,232,Credit Card,Pending,TRK85771230,1,WINTER15,Referral,325.81
ORD200785,2023-07-29,C45862,Chair,1,176.1,342,Credit Card,Pending,TRK53089983,1,SAVE10,Instagram,176.1
ORD200786,2023-08-23,C39130,Chair,5,45.31,774,Online,Cancelled,TRK99583414,8,NONE,Referral,226.55
ORD200787,2024-03-17,C18167,Desk,4,221.96,193,Cash,Delivered,TRK36841089,7,NONE,Google,887.84
ORD200788,2023-11-02,C47307,Chair,2,601.43,761,Online,Pending,TRK43516112,5,FREESHIP,Instagram,1202.86
ORD200789,2023-08-17,C57276,Tablet,5,691.28,183,Online,Delivered,TRK75899752,10,SAVE10,Email,3456.4
ORD200790,2024-09-14,C38928,Laptop,4,417.89,302,Gift Card,Pending,TRK96636009,4,NONE,Google,1671.56
ORD200791,2024-01-13,C49710,Chair,4,409.28,956,Cash,Pending,TRK92591237,8,NONE,Email,1637.12
ORD200792,2023-06-16,C41709,Desk,2,356.35,746,Debit Card,Returned,TRK90995294,6,WINTER15,Facebook,712.7
ORD200793,2024-04-15,C91255,Chair,5,170.22,769,Debit Card,Delivered,TRK69599961,8,NONE,Referral,851.1
ORD200794,2023-03-09,C76653,Printer,4,384.85,988,Online,Delivered,TRK77052196,9,FREESHIP,Instagram,1539.4
ORD200795,2024-11-20,C95667,Laptop,4,115.77,586,Online,Pending,TRK41266666,7,SAVE10,Instagram,463.08
ORD200796,2025-04-29,C33313,Phone,3,579.55,882,Gift Card,Returned,TRK13349970,8,WINTER15,Facebook,1738.65
ORD200797,2023-02-27,C36825,Laptop,2,438.76,426,Debit Card,Returned,TRK72557318,2,NONE,Facebook,877.52
ORD200798,2025-05-19,C20861,Phone,5,488.35,968,Debit Card,Returned,TRK89372013,9,FREESHIP,Email,2441.75
ORD200799,2023-04-16,C26364,Laptop,4,328.56,803,Debit Card,Returned,TRK78924436,4,FREESHIP,Email,1314.24
ORD200800,2025-03-28,C34686,Tablet,1,68.39,412,Online,Returned,TRK99468332,3,WINTER15,Facebook,68.39
ORD200801,2023-05-03,C97593,Printer,4,595.62,738,Debit Card,Pending,TRK58443593,8,FREESHIP,Facebook,2382.48
ORD200802,2024-02-17,C84331,Chair,5,644.64,205,Gift Card,Cancelled,TRK34440714,6,FREESHIP,Email,3223.2
ORD200803,2023-08-20,C88775,Monitor,5,397.81,223,Debit Card,Returned,TRK45098068,5,SAVE10,Referral,1989.05
ORD200804,2024-01-01,C76362,Chair,3,236.5,916,Online,Delivered,TRK11868618,8,FREESHIP,Email,709.5
ORD200805,2024-10-15,C59278,Laptop,5,472.01,178,Gift Card,Cancelled,TRK14590037,10,SAVE10,Email,2360.05
ORD200806,2023-09-01,C55819,Chair,5,253.75,740,Online,Pending,TRK13775054,9,WINTER15,Instagram,1268.75
ORD200807,2024-11-10,C82344,Monitor,3,676.21,260,Online,Delivered,TRK70957219,5,SAVE10,Google,2028.63
ORD200808,2024-02-13,C65565,Desk,3,134.05,192,Credit Card,Shipped,TRK80383756,3,NONE,Google,402.15
ORD200809,2024-04-09,C80416,Desk,5,217.43,752,Debit Card,Shipped,TRK54385892,10,SAVE10,Instagram,1087.15
ORD200810,2023-05-31,C23637,Tablet,1,553.56,644,Credit Card,Cancelled,TRK16749863,5,NONE,Referral,553.56
ORD200811,2023-11-05,C24769,Laptop,2,28.55,864,Gift Card,Shipped,TRK44538305,7,SAVE10,Email,57.1
ORD200812,2024-01-26,C81547,Phone,2,255.26,803,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,510.52
ORD200813,2025-03-15,C12813,Laptop,5,292.54,263,Debit Card,Cancelled,TRK36131660,8,FREESHIP,Email,1462.7
ORD200814,2024-12-11,C50732,Chair,4,147.51,979,Debit Card,Pending,TRK21082461,4,WINTER15,Instagram,590.04
ORD200815,2024-08-04,C41320,Printer,3,569.84,920,Gift Card,Cancelled,TRK77539180,8,WINTER15,Instagram,1709.52
ORD200816,2024-02-21,C55286,Tablet,5,574.79,497,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,2873.95
ORD200817,2023-10-05,C87994,Chair,4,598.19,430,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,2392.76
ORD200818,2023-03-02,C25580,Phone,4,390.84,860,Credit Card,Cancelled,TRK58781638,9,WINTER15,Referral,1563.36
ORD200819,2024-09-28,C66196,Phone,2,398.45,650,Debit Card,Cancelled,TRK38104650,7,SAVE10,Google,796.9
ORD200820,2023-05-27,C35377,Phone,5,623.81,171,Cash,Returned,TRK17342157,6,FREESHIP,Email,3119.05
ORD200821,2024-12-14,C40771,Laptop,4,174.49,259,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,697.96
ORD200822,2025-03-15,C20624,Phone,1,479.56,923,Gift Card,Returned,TRK45123395,1,SAVE10,Google,479.56
ORD200823,2024-10-07,C27070,Laptop,4,653.13,973,Credit Card,Shipped,TRK83842481,8,WINTER15,Instagram,2612.52
ORD200824,2023-08-29,C18826,Monitor,3,481.1,664,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,1443.3
ORD200825,2025-03-26,C23899,Desk,5,271.69,543,Online,Returned,TRK88914760,7,FREESHIP,Instagram,1358.45
ORD200826,2025-03-08,C43249,Printer,3,463.81,283,Online,Returned,TRK32469820,8,WINTER15,Email,1391.43
ORD200827,2023-05-25,C95856,Tablet,2,639.88,432,Cash,Delivered,TRK58829625,5,WINTER15,Instagram,1279.76
ORD200828,2024-07-24,C86266,Chair,4,404.58,510,Cash,Shipped,TRK64576020,5,FREESHIP,Instagram,1618.32
ORD200829,2023-02-05,C39551,Monitor,1,76.93,685,Debit Card,Delivered,TRK68358007,6,WINTER15,Instagram,76.93
ORD200830,2024-12-11,C90310,Tablet,4,190.64,853,Cash,Delivered,TRK70028457,5,SAVE10,Email,762.56
ORD200831,2023-12-18,C20124,Printer,2,88.73,140,Online,Pending,TRK61346824,5,NONE,Google,177.46
ORD200832,2024-03-12,C63372,Chair,5,485.71,903,Online,Pending,TRK14661811,10,SAVE10,Referral,2428.55
ORD200833,2025-03-14,C90595,Phone,5,78.29,508,Credit Card,Shipped,TRK96573803,5,WINTER15,Referral,391.45
ORD200834,2024-04-11,C98483,Printer,5,22.14,456,Cash,Returned,TRK22084320,10,NONE,Instagram,110.7
ORD200835,2024-03-26,C16429,Desk,1,679.65,390,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,679.65
ORD200836,2023-02-02,C31810,Phone,1,178.44,328,Credit Card,Cancelled,TRK58725886,2,FREESHIP,Google,178.44
ORD200837,2025-06-14,C88029,Chair,5,655.55,282,Online,Delivered,TRK59701278,5,NONE,Email,3277.75
ORD200838,2024-04-11,C57798,Desk,4,577.08,384,Online,Pending,TRK68797566,8,NONE,Facebook,2308.32
ORD200839,2023-08-24,C82858,Chair,3,197.97,551,Online,Cancelled,TRK90618490,5,NONE,Google,593.91
ORD200840,2024-01-14,C60699,Chair,3,411.95,672,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,1235.85
ORD200841,2024-09-19,C94658,Printer,2,443.22,742,Credit Card,Delivered,TRK51732528,5,NONE,Facebook,886.44
ORD200842,2025-05-07,C78305,Laptop,3,364.14,396,Online,Pending,TRK88312618,7,WINTER15,Referral,1092.42
ORD200843,2025-05-13,C43538,Desk,3,430.06,534,Gift Card,Cancelled,TRK20961563,8,FREESHIP,Instagram,1290.18
ORD200844,2024-12-04,C47486,Chair,1,320.92,883,Online,Returned,TRK75984759,5,FREESHIP,Facebook,320.92
ORD200845,2023-10-08,C24212,Phone,3,107.36,808,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,322.08
ORD200846,2024-07-04,C24765,Desk,2,359.86,646,Debit Card,Cancelled,TRK43977698,4,NONE,Referral,719.72
ORD200847,2024-11-18,C48176,Printer,4,434.23,670,Online,Shipped,TRK90560300,8,FREESHIP,Email,1736.92
ORD200848,2023-01-01,C54675,Chair,2,645.85,634,Online,Shipped,TRK18049633,5,NONE,Referral,1291.7
ORD200849,2025-06-09,C16675,Printer,4,214.35,664,Debit Card,Cancelled,TRK12756945,7,WINTER15,Referral,857.4
ORD200850,2025-04-27,C38557,Monitor,3,638.5,890,Debit Card,Cancelled,TRK14832238,4,FREESHIP,Instagram,1915.5
ORD200851,2023-12-12,C80183,Laptop,1,365.57,146,Online,Cancelled,TRK20814598,5,SAVE10,Email,365.57
ORD200852,2024-10-24,C39530,Desk,3,568.05,618,Gift Card,Pending,TRK69000497,6,SAVE10,Google,1704.15
ORD200853,2023-10-16,C10002,Printer,3,490.01,894,Cash,Returned,TRK94641152,4,SAVE10,Facebook,1470.03
ORD200854,2025-06-13,C56938,Laptop,3,372.6,356,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,1117.8
ORD200855,2023-05-25,C41331,Monitor,5,240.61,785,Credit Card,Shipped,TRK94198179,10,FREESHIP,Email,1203.05
ORD200856,2024-06-03,C94698,Phone,1,586.62,871,Debit Card,Shipped,TRK95768773,5,NONE,Facebook,586.62
ORD200857,2024-03-10,C56506,Phone,3,257.84,185,Online,Delivered,TRK86808324,4,NONE,Instagram,773.52
ORD200858,2023-08-20,C22167,Tablet,5,435.66,891,Online,Pending,TRK70269748,9,NONE,Facebook,2178.3
ORD200859,2024-08-28,C11127,Chair,5,261.33,154,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,1306.65
ORD200860,2024-01-23,C69542,Printer,1,422.54,876,Cash,Delivered,TRK20746505,1,SAVE10,Google,422.54
ORD200861,2023-03-19,C93276,Desk,5,330.45,230,Gift Card,Shipped,TRK44165913,10,FREESHIP,Google,1652.25
ORD200862,2023-12-02,C37969,Desk,3,120.82,799,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,362.46
ORD200863,2024-05-20,C98276,Phone,1,14.06,471,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,14.06
ORD200864,2023-05-03,C14240,Desk,1,491.11,592,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,491.11
ORD200865,2023-04-30,C72241,Monitor,4,677.37,156,Cash,Pending,TRK76270481,8,SAVE10,Google,2709.48
ORD200866,2024-07-26,C39664,Desk,5,189.25,693,Debit Card,Cancelled,TRK39917741,10,WINTER15,Email,946.25
ORD200867,2024-05-26,C53252,Printer,4,142.58,351,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570.32
ORD200868,2024-06-29,C70452,Monitor,4,316.32,309,Debit Card,Delivered,TRK42985882,7,NONE,Facebook,1265.28
ORD200869,2024-03-17,C29905,Desk,2,533.95,790,Online,Delivered,TRK16788127,5,WINTER15,Google,1067.9
ORD200870,2025-06-01,C78725,Phone,4,470.09,541,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,1880.36
ORD200871,2024-05-16,C93768,Tablet,3,324.3,720,Debit Card,Pending,TRK22024707,8,FREESHIP,Email,972.9
ORD200872,2023-07-10,C59169,Chair,4,629.34,172,Cash,Shipped,TRK90883858,7,NONE,Email,2517.36
ORD200873,2024-05-12,C53488,Desk,3,136.84,448,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,410.52
ORD200874,2023-10-31,C92180,Chair,2,488.9,632,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,977.8
ORD200875,2023-08-03,C25918,Laptop,5,133.39,203,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,666.95
ORD200876,2024-06-09,C90363,Chair,5,608.91,200,Gift Card,Pending,TRK21534173,6,SAVE10,Google,3044.55
ORD200877,2024-07-25,C43867,Tablet,1,524.06,269,Debit Card,Pending,TRK97319127,3,FREESHIP,Email,524.06
ORD200878,2023-06-01,C73873,Desk,2,330.69,393,Online,Cancelled,TRK56423132,5,SAVE10,Google,661.38
ORD200879,2025-04-08,C56622,Phone,2,547.67,932,Gift Card,Shipped,TRK86373987,3,NONE,Instagram,1095.34
ORD200880,2025-03-12,C85074,Laptop,4,233.7,506,Online,Shipped,TRK63133878,8,SAVE10,Facebook,934.8
ORD200881,2023-01-03,C59579,Tablet,2,448.85,386,Credit Card,Pending,TRK48000034,6,NONE,Instagram,897.7
ORD200882,2025-06-28,C43335,Phone,2,274.12,533,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,548.24
ORD200883,2025-05-13,C43595,Printer,5,561.48,451,Online,Delivered,TRK25317348,9,FREESHIP,Facebook,2807.4
ORD200884,2024-05-15,C71471,Chair,1,595.54,817,Gift Card,Shipped,TRK52137079,4,NONE,Instagram,595.54
ORD200885,2024-04-07,C61090,Laptop,4,515.59,387,Credit Card,Shipped,TRK36388962,7,FREESHIP,Google,2062.36
ORD200886,2023-10-25,C29620,Phone,1,460.13,792,Credit Card,Returned,TRK22046456,1,NONE,Google,460.13
ORD200887,2024-12-19,C67932,Chair,3,171.66,857,Debit Card,Delivered,TRK88547534,7,NONE,Google,514.98
ORD200888,2024-07-23,C14427,Laptop,2,266.95,833,Credit Card,Pending,TRK58024529,3,NONE,Instagram,533.9
ORD200889,2024-10-27,C36725,Monitor,5,650.72,350,Credit Card,Cancelled,TRK16808790,8,WINTER15,Email,3253.6
